"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,10,23,1208,8,1450,5,"WN","N746SW",4395,"SEA","PHX",139,1107,12,8
2014,10,23,1209,9,1454,24,"AS","N556AS",460,"SEA","LAX",135,954,12,9
2014,10,23,1209,-7,1433,14,"OO","N608SK",4740,"SEA","SJC",123,697,12,9
2014,10,23,1210,15,1752,12,"AA","N4XGAA",1505,"PDX","DFW",182,1616,12,10
2014,10,23,1212,-3,1428,13,"WN","N7708E",433,"SEA","OAK",107,671,12,12
2014,10,23,1213,-2,1445,-8,"DL","N3768",2485,"SEA","ANC",185,1448,12,13
2014,10,23,1215,5,1441,-9,"AS","N587AS",105,"SEA","ANC",184,1448,12,15
2014,10,23,1215,0,1426,6,"OO","N225AG",3454,"PDX","BUR",115,817,12,15
2014,10,23,1220,-5,1434,-1,"OO","N217AG",3470,"PDX","SBA",114,784,12,20
2014,10,23,1224,25,1816,9,"UA","N18243",1203,"PDX","IAH",209,1825,12,24
2014,10,23,1225,80,2040,80,"B6","N708JB",598,"SEA","BOS",289,2496,12,25
2014,10,23,1228,-4,1449,3,"UA","N837UA",816,"SEA","SFO",114,679,12,28
2014,10,23,1229,-1,1442,10,"AS","N703AS",324,"SEA","SJC",113,697,12,29
2014,10,23,1233,14,1418,5,"UA","N27477",1435,"PDX","SFO",89,550,12,33
2014,10,23,1234,4,1335,15,"OO","N814SK",4611,"PDX","SEA",38,129,12,34
2014,10,23,1237,17,1809,-1,"AA","N3DMAA",124,"SEA","DFW",186,1660,12,37
2014,10,23,1239,-6,1501,1,"AS","N791AS",588,"PDX","PSP",126,873,12,39
2014,10,23,1247,-3,1838,-4,"AS","N584AS",22,"SEA","ORD",189,1721,12,47
2014,10,23,1258,-7,1451,-2,"AS","N618AS",400,"PDX","SFO",93,550,12,58
2014,10,23,1258,-2,1449,4,"WN","N370SW",775,"PDX","SJC",101,569,12,58
2014,10,23,1301,-4,1832,-16,"AS","N423AS",664,"SEA","DFW",187,1660,13,1
2014,10,23,1304,19,1546,16,"WN","N8301J",156,"SEA","SAN",141,1050,13,4
2014,10,23,1306,0,1629,-6,"F9","N205FR",140,"SEA","DEN",122,1024,13,6
2014,10,23,1308,19,2106,-1,"B6","N634JB",464,"SEA","JFK",278,2422,13,8
2014,10,23,1308,1,2104,-3,"UA","N481UA",419,"SEA","IAD",271,2306,13,8
2014,10,23,1310,-5,1549,3,"DL","N752AT",677,"SEA","LAX",133,954,13,10
2014,10,23,1310,-4,1543,11,"DL","N3750D",1182,"SEA","LAS",121,867,13,10
2014,10,23,1310,-5,1603,-9,"AS","N520AS",726,"SEA","SLC",89,689,13,10
2014,10,23,1311,1,2102,-5,"US","N538UW",1857,"SEA","CLT",253,2279,13,11
2014,10,23,1312,7,1853,-7,"AA","N3GEAA",115,"PDX","ORD",196,1739,13,12
2014,10,23,1313,-2,2042,-13,"DL","N3758Y",2137,"SEA","ATL",237,2182,13,13
2014,10,23,1313,-2,1550,-5,"AS","N302AS",418,"SEA","PHX",140,1107,13,13
2014,10,23,1315,5,1814,-8,"DL","N329NW",548,"PDX","MSP",157,1426,13,15
2014,10,23,1316,1,1611,3,"DL","N6704Z",2157,"SEA","SLC",88,689,13,16
2014,10,23,1318,-2,1533,-4,"B6","N652JB",1521,"PDX","LGB",120,846,13,18
2014,10,23,1318,-2,1530,5,"WN","N273WN",2615,"SEA","OAK",106,671,13,18
2014,10,23,1324,-1,1822,-15,"DL","N808DN",198,"SEA","MSP",154,1399,13,24
2014,10,23,1324,5,1536,6,"UA","N39423",1199,"SEA","SFO",104,679,13,24
2014,10,23,1326,-4,1604,4,"AS","N625AS",472,"SEA","LAX",134,954,13,26
2014,10,23,1327,-2,1928,-17,"UA","N69816",1212,"SEA","IAH",212,1874,13,27
2014,10,23,1329,-1,1601,-4,"AS","N581AS",97,"SEA","ANC",187,1448,13,29
2014,10,23,1330,0,1602,11,"AS","N536AS",610,"SEA","LAS",123,867,13,30
2014,10,23,1332,-3,1542,7,"OO","N223AG",3474,"SEA","FAT",103,748,13,32
2014,10,23,1333,2,1531,12,"UA","N440UA",367,"PDX","SFO",90,550,13,33
2014,10,23,1340,-5,1700,-15,"AS","N612AS",674,"SEA","DEN",114,1024,13,40
2014,10,23,1345,5,1615,10,"WN","N7751A",569,"SEA","LAS",127,867,13,45
2014,10,23,1347,-2,2047,-11,"DL","N811DZ",2424,"SEA","DTW",209,1927,13,47
2014,10,23,1347,14,1621,2,"DL","N317US",1208,"PDX","SLC",76,630,13,47
2014,10,23,1356,6,1633,-2,"AS","N609AS",123,"SEA","FAI",196,1533,13,56
2014,10,23,1400,15,2226,26,"DL","N667DN",182,"SEA","JFK",270,2422,14,0
2014,10,23,1400,-5,1644,4,"AS","N529AS",512,"SEA","SNA",141,978,14,0
2014,10,23,1400,5,1456,8,"OO","N814SK",4611,"SEA","PDX",28,129,14,0
2014,10,23,1407,16,1935,-8,"UA","N37466",1175,"PDX","ORD",190,1739,14,7
2014,10,23,1408,63,1714,49,"F9","N919FR",790,"PDX","DEN",112,991,14,8
2014,10,23,1408,18,1536,21,"WN","N259WN",1891,"PDX","SMF",75,479,14,8
2014,10,23,1409,-6,1640,-4,"B6","N535JB",407,"SEA","LGB",135,965,14,9
2014,10,23,1411,11,1621,11,"WN","N277WN",213,"SEA","SJC",112,697,14,11
2014,10,23,1415,0,1628,-2,"AS","N778AS",316,"SEA","SFO",110,679,14,15
2014,10,23,1416,6,1948,-12,"AA","N3CXAA",2318,"SEA","DFW",183,1660,14,16
2014,10,23,1416,-3,1627,-6,"UA","N441UA",458,"SEA","SFO",110,679,14,16
2014,10,23,1418,13,2200,4,"AS","N597AS",2,"SEA","DCA",259,2329,14,18
2014,10,23,1418,11,2009,1,"UA","N13248",1603,"SEA","ORD",189,1721,14,18
2014,10,23,1419,-1,1648,10,"OO","N215AG",3482,"SEA","SBA",126,908,14,19
2014,10,23,1422,7,1807,-3,"WN","N428WN",2857,"SEA","ABQ",137,1180,14,22
2014,10,23,1423,-2,1618,8,"AS","N619AS",362,"SEA","SMF",90,605,14,23
2014,10,23,1424,-6,1639,-1,"AS","N527AS",570,"PDX","LAX",120,834,14,24
2014,10,23,1432,2,1719,14,"AS","N319AS",93,"SEA","ANC",203,1448,14,32
2014,10,23,1434,29,2015,5,"WN","N8646B",336,"SEA","MDW",199,1733,14,34
2014,10,23,1438,-2,1734,19,"AS","N760AS",494,"SEA","SAN",146,1050,14,38
2014,10,23,1441,-4,1710,-13,"DL","N3763D",2496,"SEA","ANC",189,1448,14,41
2014,10,23,1444,-1,1659,12,"OO","N824SK",4725,"SEA","SJC",116,697,14,44
2014,10,23,1446,-4,1720,-16,"US","N657AW",500,"SEA","PHX",137,1107,14,46
2014,10,23,1448,-2,1712,-2,"AS","N535AS",538,"SEA","ONT",127,956,14,48
2014,10,23,1448,43,2035,30,"WN","N8620H",893,"PDX","MDW",209,1751,14,48
2014,10,23,1449,4,1801,-9,"WN","N8604K",173,"PDX","DEN",110,991,14,49
2014,10,23,1458,-2,1558,-1,"AS","N590AS",67,"SEA","KTN",91,680,14,58
2014,10,23,1458,-7,1719,-4,"AS","N622AS",520,"SEA","BUR",130,937,14,58
2014,10,23,1505,-5,1743,-8,"AS","N403AS",650,"SEA","PHX",138,1107,15,5
2014,10,23,1506,-4,1740,-5,"VX","N521VA",796,"SEA","LAX",136,954,15,6
2014,10,23,1506,6,1649,9,"WN","N925WN",2967,"PDX","OAK",92,543,15,6
2014,10,23,1511,31,1825,5,"WN","N498WN",3588,"SEA","DEN",117,1024,15,11
2014,10,23,1515,25,2045,15,"AA","N4YSAA",157,"PDX","DFW",180,1616,15,15
2014,10,23,1515,0,1729,14,"AS","N756AS",308,"SEA","SFO",111,679,15,15
2014,10,23,1518,13,1750,13,"OO","N216AG",3476,"SEA","LGB",137,965,15,18
2014,10,23,1520,0,1800,-8,"AS","N585AS",714,"PDX","SLC",80,630,15,20
2014,10,23,1527,-8,1747,-6,"AS","N524AS",584,"PDX","SNA",125,859,15,27
2014,10,23,1532,-3,2324,-25,"UA","N405UA",597,"SEA","EWR",265,2402,15,32
2014,10,23,1533,4,1900,-10,"UA","N69813",1484,"SEA","DEN",120,1024,15,33
2014,10,23,1535,70,2057,37,"AA","N3AWAA",1054,"SEA","ORD",188,1721,15,35
2014,10,23,1537,-3,1634,5,"OO","N814SK",4547,"PDX","SEA",37,129,15,37
2014,10,23,1537,23,1909,24,"UA","N37408",1401,"PDX","DEN",109,991,15,37
2014,10,23,1545,-5,1818,-4,"AS","N613AS",448,"SEA","LAX",132,954,15,45
2014,10,23,1546,-3,2036,-23,"DL","N684DA",1770,"SEA","MSP",152,1399,15,46
2014,10,23,1547,2,1754,9,"WN","N8647A",2151,"SEA","OAK",107,671,15,47
2014,10,23,1549,19,2337,0,"AS","N525AS",14,"SEA","EWR",268,2402,15,49
2014,10,23,1551,6,1758,14,"AS","N793AS",322,"SEA","SJC",106,697,15,51
2014,10,23,1552,7,2128,-2,"AA","N3BEAA",2361,"SEA","DFW",186,1660,15,52
2014,10,23,1557,-3,1654,-4,"AS","N534AS",688,"SEA","GEG",40,224,15,57
2014,10,23,1557,-7,1753,3,"OO","N780SK",5553,"PDX","SFO",99,550,15,57
2014,10,23,1559,-6,1814,17,"AS","N794AS",344,"SEA","OAK",117,671,15,59
2014,10,23,1600,0,1824,6,"AS","N461AS",606,"SEA","LAS",122,867,16,0
2014,10,23,1602,532,2152,532,"AA","N3BVAA",1507,"SEA","DFW",186,1660,16,2
2014,10,23,1611,36,4,5,"AS","N549AS",734,"SEA","BOS",274,2496,16,11
2014,10,23,1613,13,1815,3,"UA","N438UA",659,"SEA","SFO",103,679,16,13
2014,10,23,1614,-1,1739,-1,"WN","N384SW",764,"PDX","SMF",74,479,16,14
2014,10,23,1622,-8,1807,-1,"AS","N538AS",402,"PDX","SJC",91,569,16,22
2014,10,23,1624,-1,1906,9,"AS","N526AS",514,"SEA","SNA",142,978,16,24
2014,10,23,1625,0,1844,19,"AS","N799AS",424,"SEA","SFO",113,679,16,25
2014,10,23,1630,25,1854,13,"AS","N514AS",95,"SEA","ANC",187,1448,16,30
2014,10,23,1637,-13,1843,-11,"AS","N627AS",620,"PDX","LAS",108,763,16,37
2014,10,23,1638,9,1924,2,"DL","N693DL",1457,"SEA","SLC",86,689,16,38
2014,10,23,1640,-8,1917,-3,"DL","N679DA",2410,"SEA","LAX",129,954,16,40
2014,10,23,1641,-4,1922,-13,"WN","N229WN",573,"SEA","PHX",141,1107,16,41
2014,10,23,1647,12,1834,14,"WN","N7703A",770,"SEA","SMF",92,605,16,47
2014,10,23,1652,7,1924,-1,"DL","N3745B",1194,"PDX","SLC",78,630,16,52
2014,10,23,1658,-2,1909,4,"VX","N854VA",755,"SEA","SFO",114,679,16,58
2014,10,23,1700,-5,1936,1,"AS","N469AS",474,"SEA","LAX",132,954,17,0
2014,10,23,1713,-2,1853,-2,"WN","N792SW",3495,"PDX","OAK",88,543,17,13
2014,10,23,1714,4,2034,21,"DL","N587NW",2237,"SEA","HNL",352,2677,17,14
2014,10,23,1722,-3,1814,-1,"OO","N814SK",4546,"SEA","PDX",32,129,17,22
2014,10,23,1724,19,2029,-6,"WN","N426WN",2048,"PDX","DEN",109,991,17,24
2014,10,23,1732,1,2049,-22,"UA","N464UA",742,"SEA","DEN",119,1024,17,32
2014,10,23,1738,-2,1922,-3,"WN","N370SW",484,"PDX","SJC",95,569,17,38
2014,10,23,1744,-6,1952,-2,"OO","N225AG",3488,"PDX","BUR",109,817,17,44
2014,10,23,1747,-8,2103,-20,"UA","N485UA",550,"PDX","DEN",114,991,17,47
2014,10,23,1748,8,2011,18,"AS","N769AS",562,"PDX","LAX",117,834,17,48
2014,10,23,1752,-8,2013,3,"OO","N227AG",3462,"PDX","ONT",113,838,17,52
2014,10,23,1754,194,1957,187,"WN","N285WN",4535,"PDX","LAS",106,763,17,54
2014,10,23,1756,1,2008,16,"AS","N786AS",328,"SEA","SJC",115,697,17,56
2014,10,23,1758,3,2034,-7,"US","N583UW",689,"SEA","PHX",135,1107,17,58
2014,10,23,1801,1,2020,-10,"US","N558UW",600,"PDX","PHX",122,1009,18,1
2014,10,23,1803,18,2037,15,"AS","N435AS",486,"SEA","SAN",140,1050,18,3
2014,10,23,1808,-2,2114,-1,"AS","N562AS",861,"SEA","OGG",347,2640,18,8
2014,10,23,1810,0,2335,-20,"AS","N318AS",26,"SEA","ORD",186,1721,18,10
2014,10,23,1814,-6,2057,-6,"AS","N615AS",630,"SEA","PHX",146,1107,18,14
2014,10,23,1815,29,2019,21,"UA","N817UA",587,"SEA","SFO",105,679,18,15
2014,10,23,1816,6,2023,8,"WN","N447WN",2864,"SEA","OAK",108,671,18,16
2014,10,23,1822,22,2016,6,"WN","N488WN",457,"PDX","LAS",104,763,18,22
2014,10,23,1823,13,2109,-1,"OO","N219AG",3458,"SEA","SLC",84,689,18,23
2014,10,23,1824,-5,2110,-9,"UA","N39461",1219,"SEA","LAX",134,954,18,24
2014,10,23,1828,-6,2105,-6,"DL","N325US",2300,"SEA","LAX",132,954,18,28
2014,10,23,1828,-2,2115,0,"WN","N495WN",187,"SEA","SAN",143,1050,18,28
2014,10,23,1829,-5,2101,-14,"DL","N6710E",952,"PDX","SLC",76,630,18,29
2014,10,23,1831,26,2123,24,"DL","N698DL",2150,"SEA","SLC",84,689,18,31
2014,10,23,1832,-3,2118,10,"AS","N611AS",510,"SEA","SNA",146,978,18,32
2014,10,23,1833,-7,2154,-21,"OO","N217AG",3498,"SEA","COS",121,1068,18,33
2014,10,23,1837,12,2359,17,"AS","N565AS",34,"SEA","MSP",149,1399,18,37
2014,10,23,1839,19,2056,31,"WN","N205WN",2586,"SEA","SJC",114,697,18,39
2014,10,23,1840,0,2152,-3,"AS","N593AS",815,"SEA","LIH",353,2701,18,40
2014,10,23,1841,10,2026,9,"UA","N473UA",353,"PDX","SFO",89,550,18,41
2014,10,23,1843,68,2100,80,"AS","N471AS",302,"SEA","SFO",110,679,18,43
2014,10,23,1845,-10,2037,-7,"AS","N614AS",386,"PDX","SFO",91,550,18,45
2014,10,23,1847,17,2030,15,"WN","N904WN",767,"PDX","OAK",87,543,18,47
2014,10,23,1847,-3,1936,-2,"OO","N814SK",4766,"PDX","SEA",31,129,18,47
2014,10,23,1852,-3,2104,11,"OO","N223AG",3490,"SEA","FAT",111,748,18,52
2014,10,23,1853,8,2122,-1,"AS","N594AS",171,"SEA","ANC",192,1448,18,53
2014,10,23,1855,0,2138,10,"AS","N520AS",464,"SEA","LAX",134,954,18,55
2014,10,23,1857,2,2214,-6,"AS","N556AS",678,"SEA","DEN",115,1024,18,57
2014,10,23,1901,21,2124,26,"AS","N553AS",616,"SEA","LAS",123,867,19,1
2014,10,23,1903,13,2056,26,"AS","N320AS",370,"SEA","SMF",91,605,19,3
2014,10,23,1907,22,2007,22,"AS","N767AS",69,"SEA","KTN",101,680,19,7
2014,10,23,1908,13,2121,12,"AS","N618AS",300,"SEA","SFO",111,679,19,8
2014,10,23,1908,23,2036,26,"WN","N765SW",4455,"PDX","SMF",74,479,19,8
2014,10,23,1909,-6,2141,5,"OO","N548CA",4536,"SEA","LAS",124,867,19,9
2014,10,23,1909,-6,2126,11,"OO","N603SK",4612,"SEA","SJC",111,697,19,9
2014,10,23,1911,6,2228,-12,"WN","N946WN",124,"SEA","DEN",116,1024,19,11
2014,10,23,1920,30,2143,28,"WN","N755SA",3935,"SEA","LAS",121,867,19,20
2014,10,23,1925,-5,2136,-8,"UA","N808UA",508,"SEA","SFO",111,679,19,25
2014,10,23,1929,-6,2156,3,"AS","N778AS",598,"PDX","SAN",131,933,19,29
2014,10,23,1930,0,2236,-7,"AS","N457AS",859,"SEA","HNL",338,2677,19,30
2014,10,23,1931,106,2153,103,"WN","N487WN",4547,"PDX","SAN",129,933,19,31
2014,10,23,1933,-12,2200,-22,"DL","N3757D",2146,"SEA","ANC",186,1448,19,33
2014,10,23,1933,-2,2139,-1,"VX","N849VA",759,"SEA","SFO",111,679,19,33
2014,10,23,1936,-4,2204,7,"AS","N619AS",524,"SEA","BUR",132,937,19,36
2014,10,23,1941,-4,2222,6,"AS","N548AS",516,"SEA","SNA",137,978,19,41
2014,10,23,1944,-1,2211,-8,"AS","N518AS",99,"SEA","ANC",193,1448,19,44
2014,10,23,1950,-5,2208,13,"AS","N791AS",336,"SEA","SJC",116,697,19,50
2014,10,23,1951,-4,2300,-14,"F9","N205FR",794,"PDX","DEN",112,991,19,51
2014,10,23,1951,-4,2147,15,"AS","N564AS",404,"PDX","SJC",94,569,19,51
2014,10,23,1953,-6,2144,-1,"UA","N417UA",416,"PDX","SFO",93,550,19,53
2014,10,23,1959,64,2238,66,"AS","N523AS",133,"SEA","FAI",199,1533,19,59
2014,10,23,1959,-1,2213,2,"OO","N215AG",3464,"PDX","ONT",117,838,19,59
2014,10,23,2000,5,2247,17,"AS","N708AS",484,"SEA","SAN",152,1050,20,0
2014,10,23,2009,-6,2233,-1,"OO","N814SK",4804,"SEA","LAS",124,867,20,9
2014,10,23,2010,-10,2247,-8,"VX","N642VA",798,"SEA","LAX",131,954,20,10
2014,10,23,2013,-2,2246,-4,"AS","N644AS",640,"PDX","PHX",131,1009,20,13
2014,10,23,2024,34,2339,24,"F9","N919FR",142,"SEA","DEN",112,1024,20,24
2014,10,23,2027,-3,2312,14,"AS","N536AS",458,"SEA","LAX",135,954,20,27
2014,10,23,2036,11,2254,-3,"US","N633AW",566,"PDX","PHX",121,1009,20,36
2014,10,23,2037,-3,2316,2,"AS","N302AS",636,"SEA","PHX",136,1107,20,37
2014,10,23,2038,-7,2302,3,"AS","N512AS",566,"PDX","LAX",118,834,20,38
2014,10,23,2041,-4,2307,-27,"AS","N612AS",141,"SEA","ANC",189,1448,20,41
2014,10,23,2043,-7,2249,-9,"AS","N462AS",624,"PDX","LAS",107,763,20,43
2014,10,23,2043,-7,2133,-10,"OO","N161PQ",4634,"SEA","PDX",28,129,20,43
2014,10,23,2052,32,2327,25,"US","N557UW",482,"SEA","PHX",135,1107,20,52
2014,10,23,2054,-1,2316,6,"AS","N587AS",614,"SEA","LAS",124,867,20,54
2014,10,23,2102,-3,2258,5,"OO","N969SW",5189,"PDX","SFO",93,550,21,2
2014,10,23,2103,-6,441,-34,"B6","N612JB",1206,"PDX","JFK",261,2454,21,3
2014,10,23,2103,-2,2235,5,"WN","N725SW",4816,"PDX","SMF",79,479,21,3
2014,10,23,2108,38,2340,44,"AS","N793AS",534,"SEA","ONT",135,956,21,8
2014,10,23,2121,21,2324,29,"AS","N529AS",350,"SEA","OAK",107,671,21,21
2014,10,23,2129,-1,2353,-18,"AS","N306AS",731,"SEA","ANC",187,1448,21,29
2014,10,23,2135,10,2323,8,"AS","N585AS",384,"PDX","SFO",92,550,21,35
2014,10,23,2139,-5,526,-25,"UA","N469UA",554,"PDX","EWR",270,2434,21,39
2014,10,23,2149,9,2239,1,"AS","N794AS",694,"SEA","GEG",35,224,21,49
2014,10,23,2149,19,520,-18,"B6","N583JB",264,"SEA","JFK",257,2422,21,49
2014,10,23,2149,17,534,1,"UA","N38424",1695,"SEA","EWR",261,2402,21,49
2014,10,23,2215,5,547,-11,"US","N178US",624,"SEA","CLT",253,2279,22,15
2014,10,23,2218,3,547,-13,"US","N109UW",1930,"PDX","CLT",251,2282,22,18
2014,10,23,2227,-3,2315,-3,"AS","N534AS",412,"SEA","PDX",31,129,22,27
2014,10,23,2235,-5,416,-44,"UA","N45440",1129,"SEA","IAH",205,1874,22,35
2014,10,23,2241,6,123,-4,"AS","N796AS",143,"PDX","ANC",203,1542,22,41
2014,10,23,2242,23,618,-11,"DL","N693DL",1542,"SEA","JFK",257,2422,22,42
2014,10,23,2244,5,551,-13,"DL","N802DN",2497,"PDX","ATL",231,2172,22,44
2014,10,23,2252,4,417,-21,"UA","N37468",1167,"SEA","ORD",179,1721,22,52
2014,10,23,2259,-1,549,-24,"DL","N3732J",1807,"SEA","CVG",205,1965,22,59
2014,10,23,2300,-5,704,-15,"AS","N558AS",24,"SEA","BOS",278,2496,23,0
2014,10,23,2303,3,2356,2,"AS","N453AS",698,"SEA","GEG",38,224,23,3
2014,10,23,2306,6,128,-10,"AS","N309AS",119,"SEA","ANC",188,1448,23,6
2014,10,23,2308,-2,143,-17,"AS","N468AS",127,"SEA","FAI",198,1533,23,8
2014,10,23,2312,32,623,9,"DL","N6713Y",1688,"SEA","ATL",227,2182,23,12
2014,10,23,2314,19,552,-18,"DL","N6702",394,"PDX","DTW",201,1953,23,14
2014,10,23,2314,4,557,-23,"DL","N808DN",822,"SEA","DTW",204,1927,23,14
2014,10,23,2320,4,656,-13,"UA","N81449",1575,"SEA","IAD",252,2306,23,20
2014,10,23,2337,7,513,-5,"UA","N24715",1538,"PDX","ORD",185,1739,23,37
2014,10,23,2341,-4,458,-27,"AA","N3HBAA",1230,"SEA","DFW",181,1660,23,41
2014,10,23,2344,-6,502,-31,"AS","N419AS",660,"SEA","DFW",182,1660,23,44
2014,10,23,2346,6,803,-18,"AA","N3GMAA",1070,"SEA","MIA",297,2724,23,46
2014,10,23,2347,-3,224,-7,"AS","N763AS",121,"SEA","ANC",196,1448,23,47
2014,10,23,2349,4,510,-22,"UA","N16217",1215,"SEA","ORD",180,1721,23,49
2014,10,23,2358,-1,538,-29,"UA","N68805",1429,"PDX","IAH",203,1825,23,58
2014,10,23,NA,NA,NA,NA,"US","",628,"PDX","PHX",NA,1009,NA,NA
2014,10,24,6,11,528,-12,"AA","N3CJAA",2486,"SEA","ORD",183,1721,0,6
2014,10,24,21,51,655,7,"DL","N6706Q",394,"PDX","DTW",201,1953,0,21
2014,10,24,28,-2,510,-30,"DL","N616DL",2440,"SEA","MSP",144,1399,0,28
2014,10,24,46,-4,526,-35,"DL","N807DN",2090,"PDX","MSP",145,1426,0,46
2014,10,24,111,81,336,65,"AS","N756AS",121,"SEA","ANC",187,1448,1,11
2014,10,24,506,-4,721,-4,"UA","N817UA",468,"SEA","SFO",115,679,5,6
2014,10,24,510,-5,751,-8,"US","N664AW",489,"SEA","PHX",142,1107,5,10
2014,10,24,530,0,712,-7,"UA","N810UA",392,"PDX","SFO",89,550,5,30
2014,10,24,533,3,857,-10,"UA","N24211",1578,"SEA","DEN",121,1024,5,33
2014,10,24,534,-1,858,-17,"WN","N8315C",1632,"SEA","DEN",121,1024,5,34
2014,10,24,540,-5,1134,-26,"UA","N829UA",270,"SEA","IAH",214,1874,5,40
2014,10,24,542,2,858,-11,"UA","N24212",1476,"PDX","DEN",119,991,5,42
2014,10,24,548,28,804,14,"US","N673AW",635,"PDX","PHX",125,1009,5,48
2014,10,24,550,0,1330,-41,"UA","N454UA",264,"PDX","EWR",263,2434,5,50
2014,10,24,553,-7,817,-1,"AS","N303AS",602,"SEA","LAS",120,867,5,53
2014,10,24,554,-6,749,7,"AS","N534AS",406,"PDX","SJC",98,569,5,54
2014,10,24,556,-9,821,14,"AS","N788AS",200,"SEA","SJC",117,697,5,56
2014,10,24,556,-4,1135,-10,"AA","N590AA",1534,"PDX","DFW",186,1616,5,56
2014,10,24,556,6,914,-1,"WN","N765SW",470,"PDX","DEN",115,991,5,56
2014,10,24,557,-3,844,9,"DL","N3768",1889,"SEA","LAX",135,954,5,57
2014,10,24,557,-3,1137,-13,"AA","N3KXAA",1094,"SEA","DFW",193,1660,5,57
2014,10,24,557,-3,805,2,"AS","N533AS",320,"SEA","SFO",111,679,5,57
2014,10,24,558,-2,833,-12,"DL","N617DL",1831,"PDX","SLC",76,630,5,58
2014,10,24,558,-2,1242,-31,"DL","N650DL",1350,"SEA","DTW",204,1927,5,58
2014,10,24,558,-2,1150,-18,"UA","N69816",1173,"PDX","IAH",213,1825,5,58
2014,10,24,559,-1,856,-4,"DL","N6704Z",1634,"SEA","SLC",84,689,5,59
2014,10,24,559,-1,825,-15,"AS","N513AS",81,"SEA","ANC",191,1448,5,59
2014,10,24,602,-3,1132,-28,"AA","N3GHAA",2218,"SEA","ORD",181,1721,6,2
2014,10,24,602,-8,855,15,"AS","N590AS",454,"SEA","LAX",139,954,6,2
2014,10,24,603,-7,926,-15,"F9","N221FR",144,"SEA","DEN",120,1024,6,3
2014,10,24,604,-5,1409,-20,"UA","N485UA",600,"SEA","EWR",270,2402,6,4
2014,10,24,605,5,829,4,"WN","N950WN",822,"SEA","LAS",126,867,6,5
2014,10,24,609,-6,901,12,"AS","N622AS",504,"SEA","SNA",146,978,6,9
2014,10,24,611,-4,1141,-29,"UA","N474UA",732,"SEA","ORD",180,1721,6,11
2014,10,24,614,-1,928,-11,"F9","N948FR",796,"PDX","DEN",111,991,6,14
2014,10,24,614,9,827,26,"AS","N568AS",342,"SEA","OAK",111,671,6,14
2014,10,24,617,-3,904,9,"AS","N537AS",470,"SEA","SAN",145,1050,6,17
2014,10,24,622,-3,835,-2,"OO","N227AG",3460,"PDX","ONT",119,838,6,22
2014,10,24,626,-9,858,-3,"AS","N797AS",230,"PDX","SAN",134,933,6,26
2014,10,24,627,-3,908,-12,"WN","N937WN",2344,"SEA","PHX",145,1107,6,27
2014,10,24,627,7,1207,-8,"UA","N26210",1429,"PDX","ORD",184,1739,6,27
2014,10,24,628,-2,1333,-36,"DL","N826DN",1887,"SEA","ATL",226,2182,6,28
2014,10,24,629,-1,1336,-24,"DL","N814DN",1156,"PDX","ATL",227,2172,6,29
2014,10,24,629,-1,1210,-20,"WN","N8648A",1899,"SEA","MDW",197,1733,6,29
2014,10,24,630,-5,859,-11,"WN","N792SW",1927,"PDX","PHX",133,1009,6,30
2014,10,24,634,-6,851,2,"OO","N225AG",3456,"PDX","BUR",120,817,6,34
2014,10,24,636,-4,1215,-8,"AS","N403AS",662,"SEA","DFW",196,1660,6,36
2014,10,24,636,6,1209,-21,"WN","N8329B",203,"PDX","MDW",196,1751,6,36
2014,10,24,639,-6,726,-11,"OO","N161PQ",4603,"PDX","SEA",32,129,6,39
2014,10,24,642,-3,911,6,"AS","N528AS",558,"PDX","LAX",121,834,6,42
2014,10,24,643,-2,831,1,"WN","N220WN",427,"SEA","SMF",93,605,6,43
2014,10,24,644,-1,855,0,"WN","N8645A",351,"PDX","LAS",111,763,6,44
2014,10,24,650,0,917,4,"DL","N3757D",2581,"SEA","LAS",122,867,6,50
2014,10,24,651,-9,1454,-31,"AA","N3KDAA",236,"SEA","JFK",278,2422,6,51
2014,10,24,652,-8,1224,-36,"AA","N3FRAA",86,"PDX","ORD",185,1739,6,52
2014,10,24,653,-7,1144,-30,"DL","N3759",2515,"PDX","MSP",148,1426,6,53
2014,10,24,653,-7,1444,-34,"DL","N703TW",2588,"SEA","JFK",256,2422,6,53
2014,10,24,654,-6,743,-3,"AS","N799AS",413,"PDX","SEA",30,129,6,54
2014,10,24,656,1,1151,-24,"DL","N585NW",2314,"SEA","MSP",151,1399,6,56
2014,10,24,656,-4,1010,-24,"AS","N626AS",676,"SEA","DEN",117,1024,6,56
2014,10,24,657,-3,1456,-28,"DL","N3753",400,"PDX","JFK",279,2454,6,57
2014,10,24,657,-3,940,7,"B6","N621JB",1207,"SEA","LGB",143,965,6,57
2014,10,24,657,-3,921,16,"VX","N521VA",751,"SEA","SFO",124,679,6,57
2014,10,24,657,-3,859,10,"UA","N837UA",302,"PDX","SFO",93,550,6,57
2014,10,24,700,0,854,9,"VX","N854VA",84,"PDX","SFO",99,550,7,0
2014,10,24,702,-3,928,4,"AS","N613AS",582,"PDX","SNA",128,859,7,2
2014,10,24,703,-7,1005,0,"AS","N440AS",833,"PDX","HNL",340,2603,7,3
2014,10,24,703,-2,956,16,"VX","N639VA",1780,"SEA","LAX",150,954,7,3
